precinct,is_accessible,location,address,mapzen GID,geocoded address,lat,lon
335710,False,MAKE BELIEVE,2301 TELEGRAPH AVE OAKLAND,openaddresses:address:us/ca/alameda:217931,"2301 Telegraph Avenue, Oakland, CA, USA",37.812855,-122.269117
335810,False,FIRST UNITARIAN CH  STAR KING RM,685  14TH ST OAKLAND,openstreetmap:address:way:43919850,"685 14th Street, Oakland, CA, USA",37.806354,-122.276901
335900,True,LAFAYETTE SCHOOL AUDITORIUM,1700 MARKET ST OAKLAND,openaddresses:address:us/ca/alameda:218078,"1900 Market Street, Oakland, CA, USA",37.811867,-122.279311
336100,False,OAKLAND FIRE STATION 3 APP BAY,1445  14TH ST OAKLAND,openstreetmap:address:way:28103369,"1445 14th Street, Oakland, CA, USA",37.810774,-122.292592
336200,False,PRESCOTT SCH   AUDITORIUM,920 CAMPBELL ST OAKLAND,openaddresses:address:us/ca/santa_clara:460119,"920 Campbell Street, Milpitas, CA, USA",37.446948,-121.897523
336400,False,PRESCOTT SCH AUDITORIUM,920 CAMPBELL ST. OAKLAND,openaddresses:address:us/ca/santa_clara:460119,"920 Campbell Street, Milpitas, CA, USA",37.446948,-121.897523
336500,True,WEST OAKLAND PUBLIC  LIBRARY,1801 ADELINE ST OAKLAND,openstreetmap:address:way:43919891,"1801 Adeline Street, Oakland, CA, USA",37.812959,-122.285374
336600,True,MARTIN L K JR SCH PARENTS CENTER,960  10TH ST OAKLAND,openaddresses:address:us/ca/alameda:218158,"960 10th Street, Oakland, CA, USA",37.806314,-122.282771
336710,True,TAYLOR MEMORIAL UNITED METHODIST CHURCH,1188 12TH STREET OAKLAND,openaddresses:address:us/ca/alameda:246892,"1188 12th Street, Oakland, CA, USA",37.808474,-122.287116
336900,False,FIRST UNITARIAN CH  HAMILTON RM,685  14TH ST OAKLAND,openstreetmap:address:way:43919850,"685 14th Street, Oakland, CA, USA",37.806354,-122.276901
336910,False,ASIAN RESOURCE CENTER LOBBY,310 8TH ST OAKLAND,openaddresses:address:us/ca/alameda:218235,"435 8th Street, Oakland, CA, USA",37.799927,-122.273579
337000,False,LINCOLN SQUARE RECREATION CENTER,250  10TH ST OAKLAND,openaddresses:address:us/ca/alameda:171947,"250 10th Street, Oakland, CA, USA",37.800278,-122.268516
337100,False,AC TRANSIT DISTRICT LOBBY,1600 FRANKLIN ST OAKLAND,openaddresses:address:us/ca/alameda:217959,"1600 Franklin Street, Oakland, CA, USA",37.805281,-122.268523
337110,True,OAKLAND HOTEL TEA ROOM,270  13TH ST OAKLAND,openaddresses:address:us/ca/alameda:237841,"270 13th Street, Oakland, CA, USA",37.802344,-122.267227
337200,False,AC TRANSIT DISTRICT LOBBY,1600 FRANKLIN ST OAKLAND,openaddresses:address:us/ca/alameda:217959,"1600 Franklin Street, Oakland, CA, USA",37.805281,-122.268523
344000,False,FRUITVALE SCH AUDITORIUM  SIDE A,3200 BOSTON AVE OAKLAND,openaddresses:address:us/ca/alameda:257871,"3426 Boston Avenue, Oakland, CA, USA",37.798288,-122.212945
344010,False,SHILOH CHRISTIAN FELLOWSHIP GYM,3295 SCHOOL ST OAKLAND,openaddresses:address:us/ca/alameda:226741,"3295 School Street, Oakland, CA, USA",37.792144,-122.208339
344100,False,SHILOH CHRISTIAN FELLOWSHIP GYM,3295 SCHOOL ST OAKLAND,openaddresses:address:us/ca/alameda:226741,"3295 School Street, Oakland, CA, USA",37.792144,-122.208339
344200,False,SEQUOIA SCHOOL ENTER ON HEARST AVE,3730 LINCOLN AVE OAKLAND,openaddresses:address:us/ca/alameda:191698,"3814 Lincoln Avenue, Oakland, CA, USA",37.802947,-122.210482
344400,False,GREEK ORTHODOX ASCENSION CATHEDRAL,4700 LINCOLN AVE OAKLAND,openaddresses:address:us/ca/alameda:232010,"4700 Lincoln Avenue, Oakland, CA, USA",37.80952,-122.201574
344500,False,BRET HARTE MID SCH ROOM 100,3700 COOLIDGE AVE OAKLAND,openaddresses:address:us/ca/alameda:219315,"2713 Coolidge Avenue, Oakland, CA, USA",37.789367,-122.21693
344600,False,BRET HARTE MID SCH ROOM 100,3700 COOLIDGE AVE OAKLAND,openaddresses:address:us/ca/alameda:219315,"2713 Coolidge Avenue, Oakland, CA, USA",37.789367,-122.21693
344700,False,GREEK ORTHODOX ASCENSION CATHEDRAL,4700 LINCOLN AVE OAKLAND,openaddresses:address:us/ca/alameda:232010,"4700 Lincoln Avenue, Oakland, CA, USA",37.80952,-122.201574
344800,False,REDWOOD HEIGHTS REC CTR PRE-SCH RM,3883 ALISO AVE OAKLAND,openaddresses:address:us/ca/alameda:215588,"4029 Aliso Avenue, Oakland, CA, USA",37.796471,-122.184455
344900,False,PILGRIM LUTHERAN CH HALL,3900  35TH AVE OAKLAND,openaddresses:address:us/ca/alameda:235354,"3900 35th Avenue, Oakland, CA, USA",37.795681,-122.196352
345000,False,PILGRIM LUTHERAN CH HALL,3900  35TH AVE OAKLAND,openaddresses:address:us/ca/alameda:235354,"3900 35th Avenue, Oakland, CA, USA",37.795681,-122.196352
345100,False,LAUREL ELEMENTARY SCH  HALLWAY,3750 BROWN AVE OAKLAND,openaddresses:address:us/ca/alameda:255438,"3750 Brown Avenue, Oakland, CA, USA",37.792805,-122.196211
345200,False,OAKLAND FIRE STATION 17 APP FLOOR,3344 HIGH ST OAKLAND,openaddresses:address:us/ca/alameda:180851,"3344 High Street, Oakland, CA, USA",37.785733,-122.197162
345310,True,MILLS COLLEGE STUDENT UNION - RC180,5000 MACARTHUR BLVD OAKLAND,openstreetmap:address:node:2376639047,"4245 MacArthur Boulevard, Oakland, CA, USA",37.787638,-122.195314
345400,False,GARAGE,4724 REINHARDT DR OAKLAND,openaddresses:address:us/ca/alameda:235574,"4724 Reinhardt Drive, Oakland, CA, USA",37.787562,-122.181871
345500,False,OAKLAND FIRE STATION 17  APP FLOOR,3344 HIGH ST OAKLAND,openaddresses:address:us/ca/alameda:180851,"3344 High Street, Oakland, CA, USA",37.785733,-122.197162
345600,False,GARAGE,4111 HARBOR VIEW AVE OAKLAND,openaddresses:address:us/ca/alameda:235513,"4111 Harbor View Avenue, Oakland, CA, USA",37.792421,-122.188347
345700,False,REDWOOD HEIGHTS REC CTR PRE-SCH RM,3883 ALISO AVE OAKLAND,openaddresses:address:us/ca/alameda:215588,"4029 Aliso Avenue, Oakland, CA, USA",37.796471,-122.184455
345800,False,GARAGE,296 RISHELL DR OAKLAND,openaddresses:address:us/ca/alameda:255519,"296 Rishell Drive, Oakland, CA, USA",37.799616,-122.173831
345900,True,FIRST COVENANT CHURCH LOBBY,4000 REDWOOD RD OAKLAND,openaddresses:address:us/ca/alameda:166794,"4000 Redwood Road, Oakland, CA, USA",37.798938,-122.183278
346000,True,ST. LAWRENCE O'TOOLE ROMAN CATHOLIC CH,3725 HIGH STREET OAKLAND,openaddresses:address:us/ca/alameda:274824,"3725 High Street, Oakland, CA, USA",37.789116,-122.192572
346100,True,ALLENDALE REC CENTER MULTI-PURPOSE RM,3711 SUTER ST OAKLAND,openaddresses:address:us/ca/alameda:220438,"3711 Suter Street, Oakland, CA, USA",37.788981,-122.203983
346200,True,ALLENDALE REC CENTER MULTI-PURPOSE RM,3711 SUTER ST OAKLAND,openaddresses:address:us/ca/alameda:220438,"3711 Suter Street, Oakland, CA, USA",37.788981,-122.203983
347110,False,MELROSE BRANCH LIBRARY,4805 FOOTHILL BLVD OAKLAND,openaddresses:address:us/ca/alameda:249624,"4805 Foothill Boulevard, Oakland, CA, USA",37.772379,-122.207613
347200,False,FREMONT HG SCH AUDITORIUM,4610 FOOTHILL BLVD OAKLAND,openaddresses:address:us/ca/alameda:229494,"4610 Foothill Boulevard, Oakland, CA, USA",37.7744,-122.209724
347300,False,CANAAN COVENANT CHRISTIAN CHURCH,5802 FOOTHILL BLVD OAKLAND,openaddresses:address:us/ca/alameda:221132,"5802 Foothill Boulevard, Oakland, CA, USA",37.771995,-122.191618
353300,False,CHURCH OF ALL FAITHS SOCIAL HALL,2100  5TH AVE OAKLAND,openaddresses:address:us/ca/alameda:199992,"2100 5th Avenue, Oakland, CA, USA",37.800344,-122.246903
353310,False,CHURCH OF ALL FAITHS SOCIAL HALL,2100  5TH AVE OAKLAND,openaddresses:address:us/ca/alameda:199992,"2100 5th Avenue, Oakland, CA, USA",37.800344,-122.246903
353400,False,BELLA VISTA SCH AUDITORIUM  SIDE B,1025 E  28TH ST OAKLAND,openaddresses:address:us/ca/alameda:207827,"1025 East 28th Street, Oakland, CA, USA",37.80002,-122.237596
353500,False,TRINITY LUTHERAN CH REAR ENTRY LOBBY,650 ALMA AVE OAKLAND,openaddresses:address:us/ca/alameda:212944,"650 Alma Avenue, Oakland, CA, USA",37.804825,-122.237646
353600,False,BELLA VISTA SCH  AUDITORIUM  SIDE A,1025 E  28TH ST OAKLAND,openaddresses:address:us/ca/alameda:207827,"1025 East 28th Street, Oakland, CA, USA",37.80002,-122.237596
353800,False,COMMONWEALTH CHURCH OF GOD IN CHRIST,3136 13TH AVE OAKLAND,openaddresses:address:us/ca/alameda:207829,"3136 13th Avenue, Oakland, CA, USA",37.800238,-122.233849
353900,False,ST ANTHONYS SCH CLUBROOM,1500 E 15TH ST OAKLAND,openaddresses:address:us/ca/alameda:195214,"1500 East 15th Street, Oakland, CA, USA",37.789935,-122.243547
354000,False,ST ANTHONYS SCH CLUBROOM,1500 E 15TH ST OAKLAND,openaddresses:address:us/ca/alameda:195214,"1500 East 15th Street, Oakland, CA, USA",37.789935,-122.243547
354100,False,MANZANITA REC CENTER  GYM,2701  22ND AVE OAKLAND,openaddresses:address:us/ca/alameda:265039,"2701 22nd Avenue, Oakland, CA, USA",37.794261,-122.227912
354110,False,GARAGE,2721 BELLAIRE PL OAKLAND,openaddresses:address:us/ca/alameda:274349,"2721 Bellaire Place, Oakland, CA, USA",37.791228,-122.221036
354300,False,GARFIELD SCHOOL  AUDITORIUM,1640  22ND AVE OAKLAND,openaddresses:address:us/ca/alameda:185053,"2901 22nd Avenue, Oakland, CA, USA",37.79585,-122.227341
354400,False,ROOSEVELT JR HIGH SCH BACK OF GYM,1926  19TH AVE OAKLAND,openaddresses:address:us/ca/alameda:180481,"1543 19th Avenue, Oakland, CA, USA",37.788061,-122.239902
354500,True,THINK COLLEGE NOW  MUSIC RM,2825 INTERNATIONAL BLVD OAKLAND,openaddresses:address:us/ca/alameda:219568,"2825 International Boulevard, Oakland, CA, USA",37.779451,-122.230805
354700,False,CARMEN FLORES REC CTR MULTI-USE RM,1637 FRUITVALE AVE OAKLAND,openaddresses:address:us/ca/alameda:259380,"1637 Fruitvale Avenue, Oakland, CA, USA",37.780801,-122.225363
354900,False,MANZANITA SCH AUDITORIUM,2409 E  27TH ST OAKLAND,openaddresses:address:us/ca/alameda:229741,"2409 East 27th Street, Oakland, CA, USA",37.79172,-122.224852
354910,False,POSADA DE COLORES REC ROOM,2221 FRUITVALE AVE OAKLAND,openaddresses:address:us/ca/alameda:179598,"2221 Fruitvale Avenue, Oakland, CA, USA",37.785406,-122.222498
355000,False,FRUITVALE SCH AUDITORIUM  SIDE B,3200 BOSTON AVE OAKLAND,openaddresses:address:us/ca/alameda:257871,"3426 Boston Avenue, Oakland, CA, USA",37.798288,-122.212945
355100,True,UNITED FOR SUCCESS ACADEMY AUDITORIUM,2101 35TH AVE OAKLAND,openaddresses:address:us/ca/alameda:215491,"3631 35th Avenue, Oakland, CA, USA",37.79428,-122.200276
356000,False,BROOKDALE REC CENTER MAIN HALL,2535 HIGH ST OAKLAND,openaddresses:address:us/ca/alameda:215167,"1435 High Street, Oakland, CA, USA",37.773359,-122.214037
356200,False,LEARNING WITHOUT LIMITS FOYER,2035 40TH AVE OAKLAND,openstreetmap:address:way:382136303,"2035 40th Avenue, Oakland, CA, USA",37.780208,-122.212307
356210,False,LEARNING WITHOUT LIMITS FOYER,2035 40TH AVE OAKLAND,openstreetmap:address:way:382136303,"2035 40th Avenue, Oakland, CA, USA",37.780208,-122.212307
356400,True,ASCEND SCHOOL STAFF ROOM,3709 E 12TH ST OAKLAND,openaddresses:address:us/ca/alameda:305869,"3709 East 12th Street, Oakland, CA, USA",37.773716,-122.221464
356500,False,SPANISH CITIZENS FOUNDATION  RM 7,1470 FRUITVALE AVE OAKLAND,openaddresses:address:us/ca/alameda:259445,"1470 Fruitvale Avenue, Oakland, CA, USA",37.778439,-122.224992
361000,False,BRIDGE ACADEMY AT MELROSE FOYER,1325  53RD AVE OAKLAND,openaddresses:address:us/ca/alameda:219945,"1230 53rd Avenue, Oakland, CA, USA",37.766433,-122.207602
361130,True,PALOVISTA COMMUNITY CENTER,6401 FENHAM ST OAKLAND,openaddresses:address:us/ca/alameda:191130,"6230 Fenham Street, Oakland, CA, USA",37.761668,-122.199392
361200,False,OAKLAND FIRE STATION 29 APP BAY,1016  66TH AVE OAKLAND,openaddresses:address:us/ca/alameda:191178,"1016 66th Avenue, Oakland, CA, USA",37.759057,-122.197619
361300,False,EAST OAKLAND DELIVERANCE CTR SOCIAL HALL,7425 INTERNATIONAL BLVD OAKLAND,openaddresses:address:us/ca/alameda:191190,"7425 International Boulevard, Oakland, CA, USA",37.758485,-122.186212
361500,True,81ST AVE BRANCH LIBRARY,1021 81ST AVE OAKLAND,openaddresses:address:us/ca/alameda:211645,"1301 81st Avenue, Oakland, CA, USA",37.754835,-122.18305
362100,True,ST. JOHN COMMUNITY CHURCH FOYER,1800 55TH AVE OAKLAND,openaddresses:address:us/ca/alameda:211325,"1510 55th Avenue, Oakland, CA, USA",37.768265,-122.201622
362110,True,RAINBOW REC CTR GAME RM,5800 INTERNATIONAL BLVD OAKLAND,openaddresses:address:us/ca/alameda:261608,"5800 International Boulevard, Oakland, CA, USA",37.765888,-122.199856
362300,True,ALTERNATIVE IN ACTION HIGH SCH SIDE A,6221 E 17TH ST OAKLAND,openaddresses:address:us/ca/alameda:182458,"6221 East 17th Street, Oakland, CA, USA",37.764353,-122.195514
362500,True,ALTERNATIVE IN ACTION HIGH SCH SIDE B,6221 E 17TH ST OAKLAND,openaddresses:address:us/ca/alameda:182458,"6221 East 17th Street, Oakland, CA, USA",37.764353,-122.195514
362510,True,ST CYRILS CH PARISH HALL,3200 62ND AVE OAKLAND,openaddresses:address:us/ca/alameda:210280,"2451 62nd Avenue, Oakland, CA, USA",37.768819,-122.190311
362600,False,MILLS GROVE CHRISTIAN CH,5410 FLEMING AVE OAKLAND,openaddresses:address:us/ca/alameda:220915,"5410 Fleming Avenue, Oakland, CA, USA",37.775824,-122.19228
362700,False,HORACE MANN SCHOOL FRONT HALL,5222 YGNACIO AVE OAKLAND,openaddresses:address:us/ca/alameda:174858,"5351 Ygnacio Avenue, Oakland, CA, USA",37.773344,-122.199342
362800,False,URBAN MONTESSORI CHARTER SCHOOL,5328 BRANN ST OAKLAND,openaddresses:address:us/ca/alameda:265755,"5328 Brann Street, Oakland, CA, USA",37.778352,-122.1895
362900,True,ST CYRILS CH PARISH HALL,3200  62ND AVE OAKLAND,openaddresses:address:us/ca/alameda:210280,"2451 62nd Avenue, Oakland, CA, USA",37.768819,-122.190311
363000,False,BROOKINS A M E CH FELLOWSHIP RM,2201  73RD AVE OAKLAND,openaddresses:address:us/ca/alameda:221450,"2201 73rd Avenue, Oakland, CA, USA",37.764172,-122.180174
363100,False,BROOKINS A M E CH FELLOWSHIP RM,2201  73RD AVE OAKLAND,openaddresses:address:us/ca/alameda:221450,"2201 73rd Avenue, Oakland, CA, USA",37.764172,-122.180174
363200,True,WEBSTER SCHOOL AUDITORIUM,8000 BIRCH ST OAKLAND,openaddresses:address:us/ca/alameda:221855,"9223 Birch Street, Oakland, CA, USA",37.750605,-122.168374
363310,True,ARROYO VIEJO REC  SOCIAL HALL,7701 KRAUSE AVE OAKLAND,openaddresses:address:us/ca/alameda:175701,"7701 Krause Avenue, Oakland, CA, USA",37.761546,-122.175531
363600,False,PRAISE FELLOWSHIP CHRISTIAN CH MPR,7711 MACARTHUR BLVD OAKLAND,openaddresses:address:us/ca/alameda:216354,"7711 Macarthur Boulevard, Oakland, CA, USA",37.766794,-122.169222
364200,False,OAKLAND FIRE STATION 21,13150 SKYLINE BLVD OAKLAND,openaddresses:address:us/ca/alameda:265547,"13150 Skyline Boulevard, Oakland, CA, USA",37.789559,-122.149712
364300,False,CARL MUNCK SCHOOL FRONT LOBBY,11900 CAMPUS DR OAKLAND,openaddresses:address:us/ca/alameda:170109,"11900 Campus Drive, Oakland, CA, USA",37.79522,-122.174062
364310,False,EAST HILLS COMM CH LIVING ROOM,12000 CAMPUS DR OAKLAND,openaddresses:address:us/ca/alameda:240387,"12000 Campus Drive, Oakland, CA, USA",37.795668,-122.169735
364400,True,SEQUOYAH COMM CH RM 202,4292 KELLER AVE OAKLAND,openaddresses:address:us/ca/alameda:256201,"4292 Keller Avenue, Oakland, CA, USA",37.770041,-122.151859
364510,True,SEQUOYAH COMM CH RM 202,4292 KELLER AVE OAKLAND,openaddresses:address:us/ca/alameda:256201,"4292 Keller Avenue, Oakland, CA, USA",37.770041,-122.151859
364600,False,BURCKHALTER SCHOOL AUDITORIUM,3994 BURCKHALTER AVE OAKLAND,openaddresses:address:us/ca/alameda:221035,"3981 Burckhalter Avenue, Oakland, CA, USA",37.775644,-122.16734
364700,True,ST CYRILS CH PARISH HALL,7272 MACARTHUR BLVD OAKLAND,openaddresses:address:us/ca/alameda:236010,"7272 Macarthur Boulevard, Oakland, CA, USA",37.769463,-122.17209
364800,False,KINGDOM BUILDERS CHRISTIAN FELLOWSHIP,7272 MACARTHUR BLVD OAKLAND,openaddresses:address:us/ca/alameda:236010,"7272 Macarthur Boulevard, Oakland, CA, USA",37.769463,-122.17209
364900,False,BURCKHALTER SCHOOL AUDITORIUM,3994 BURCKHALTER AVE OAKLAND,openaddresses:address:us/ca/alameda:221035,"3981 Burckhalter Avenue, Oakland, CA, USA",37.775644,-122.16734
365000,False,PRAISE FELLOWSHIP CHRISTIAN CH MPR,7711 MACARTHUR BLVD OAKLAND,openaddresses:address:us/ca/alameda:216354,"7711 Macarthur Boulevard, Oakland, CA, USA",37.766794,-122.169222
365200,False,PARKER SCHOOL AUDITORIUM,7929 NEY AVE OAKLAND,openaddresses:address:us/ca/alameda:210491,"8033.5 Ney Avenue, Oakland, CA, USA",37.764086,-122.164702
373100,True,COLUMBIAN GARDEN CONF RM,9854 KOFORD RD OAKLAND,openaddresses:address:us/ca/alameda:251114,"9854 Koford Road, Oakland, CA, USA",37.730497,-122.189892
373400,True,LILY OF THE VALLEY CHRISTIAN CENTER,1010 91ST AVE OAKLAND,openaddresses:address:us/ca/alameda:201733,"1010 91st Avenue, Oakland, CA, USA",37.746259,-122.179759
373500,True,LOVE TEMPLE MISSIONARY BAPTIST CHURCH,8401 BIRCH ST OAKLAND,openaddresses:address:us/ca/alameda:222365,"8401 Birch Street, Oakland, CA, USA",37.756287,-122.172783
373900,True,CASTLEMONT HG SCH AUD LOBBY,8601 MACARTHUR BLVD OAKLAND,openaddresses:address:us/ca/alameda:190289,"8601 Macarthur Boulevard, Oakland, CA, USA",37.758308,-122.163277
280100,False,PIEDMONT VETERANS MEMORIAL BLDG,401 HIGHLAND AVE PIEDMONT,openaddresses:address:us/ca/san_mateo:89988,"401 Highland Avenue, San Mateo, CA, USA",37.570754,-122.334707
280500,False,PIEDMONT COMMUNITY HALL MAIN RM,711 HIGHLAND AVE PIEDMONT,openaddresses:address:us/ca/alameda:278809,"711 Highland Avenue, Piedmont, CA, USA",37.822738,-122.231919
280700,False,HAVENS SCHOOL ELLEN DRISCOLL PLAYHOUSE,325 HIGHLAND AVE PIEDMONT,openstreetmap:address:way:279161590,"325 Highland Avenue, Piedmont, CA, USA",37.825079,-122.232794
281000,False,CORPUS CHRISTI CHURCH GIBSON CTR,322 SAINT JAMES DR PIEDMONT,openaddresses:address:us/ca/alameda:277027,"322 Saint James Drive, Piedmont, CA, USA",37.813211,-122.214994
281300,False,PIEDMONT VETERANS MEMORIAL BLDG,401 HIGHLAND AVE PIEDMONT,openaddresses:address:us/ca/san_mateo:89988,"401 Highland Avenue, San Mateo, CA, USA",37.570754,-122.334707
281600,True,KEHILLA COMMUNITY SYNAGOGUE,1300 GRAND AVE PIEDMONT,openaddresses:address:us/ca/alameda:275571,"1300 Grand Avenue, Piedmont, CA, USA",37.820213,-122.243887
520110,True,ST ELIZABETH SETON GYM,4005 STONERIDGE DR PLEASANTON,openaddresses:address:us/ca/alameda:480528,"4447 Stoneridge Drive, Pleasanton, CA, USA",37.686822,-121.876706
520210,False,HACIENDA MOBILE HOME CLUBHOUSE,3256 SYLVANER CT PLEASANTON,openaddresses:address:us/ca/alameda:488659,"3256 Sylvaner Court, Pleasanton, CA, USA",37.659492,-121.849641
520220,False,HACIENDA MOBILE HOME CLUBHOUSE,3231 VINEYARD AVE PLEASANTON,openaddresses:address:us/ca/alameda:496252,"3231 Vineyard Avenue, Pleasanton, CA, USA",37.665339,-121.850817
520230,False,HACIENDA MOBILE HOME CLUBHOUSE,3231 VINEYARD AVE PLEASANTON,openaddresses:address:us/ca/alameda:496252,"3231 Vineyard Avenue, Pleasanton, CA, USA",37.665339,-121.850817
520240,True,FIRESTATION 5,1200 VINEYARD AVE PLEASANTON,openaddresses:address:us/ca/alameda:476633,"3931 Vineyard Avenue, Pleasanton, CA, USA",37.66344,-121.865349
520300,True,CONGREGATION BETH EMEK SOCIAL HALL,3400 NEVADA ST PLEASANTON,openaddresses:address:us/ca/alameda:476769,"3597 Nevada Street, Pleasanton, CA, USA",37.666887,-121.858865
520310,True,PLEASANTON GARDENS REC ROOM,251 KOTTINGER DR PLEASANTON,openaddresses:address:us/ca/alameda:493708,"251 Kottinger Drive, Pleasanton, CA, USA",37.661101,-121.869642
520320,True,CONGREGATION BETH EMEK SOCIAL HALL,3400 NEVADA ST PLEASANTON,openaddresses:address:us/ca/alameda:476769,"3597 Nevada Street, Pleasanton, CA, USA",37.666887,-121.858865
520400,True,PLEASANTON SENIOR CENTER,5353 SUNOL BLVD PLEASANTON,openaddresses:address:us/ca/alameda:493859,"5353 Sunol Boulevard, Pleasanton, CA, USA",37.652859,-121.880539
520420,True,PLEASANTON SENIOR CENTER,5353 SUNOL BLVD PLEASANTON,openaddresses:address:us/ca/alameda:493859,"5353 Sunol Boulevard, Pleasanton, CA, USA",37.652859,-121.880539
520500,False,PLEASANTON SCH DIST CONF ROOM 1,300 NEAL STREET PLEASANTON,openaddresses:address:us/ca/alameda:493455,"300 Neal Street, Pleasanton, CA, USA",37.658692,-121.872007
520600,False,CITY OF PLEASANTON CONFERENCE RM 3,100 VALLEY AVE PLEASANTON,openaddresses:address:us/ca/alameda:476337,"100 Valley Avenue, Pleasanton, CA, USA",37.650734,-121.881013
520610,False,LIGHTHOUSE BAPTIST CHURCH SOCIAL HALL,118 NEAL ST PLEASANTON,openaddresses:address:us/ca/alameda:493458,"118 Neal Street, Pleasanton, CA, USA",37.659487,-121.873079
520630,True,TRINITY LUTH CH SANCTUARY NARTHEX,1225 HOPYARD RD PLEASANTON,openaddresses:address:us/ca/alameda:481680,"1225 Hopyard Road, Pleasanton, CA, USA",37.668486,-121.884209
520700,False,LAGUNA VISTA POOL CABANA BLDG,8194 ARROYO DR PLEASANTON,openaddresses:address:us/ca/alameda:495665,"8031 Arroyo Drive, Pleasanton, CA, USA",37.650811,-121.905228
520710,True,LAGUNA OAKS REC CENTER,2700 LYLEWOOD DR PLEASANTON,openaddresses:address:us/ca/alameda:495207,"2700 Lylewood Drive, Pleasanton, CA, USA",37.658804,-121.90809
520810,False,GARAGE,4150 DORMAN RD PLEASANTON,openaddresses:address:us/ca/alameda:480105,"4150 Dorman Road, Pleasanton, CA, USA",37.684379,-121.9071
520820,True,PL EVANGELICAL FREE CH SANCTUARY,6900 VALLEY TRAILS DR PLEASANTON,openaddresses:address:us/ca/alameda:489091,"6900 Valley Trails Drive, Pleasanton, CA, USA",37.676107,-121.909969
520840,True,WALNUT GROVE ELEM SCHOOL  SIDE B,1999 HARVEST RD PLEASANTON,openaddresses:address:us/ca/alameda:495934,"1999 Harvest Road, Pleasanton, CA, USA",37.673232,-121.885859
520860,True,HART MIDDLE SCHOOL GYM LOBBY,4433 WILLOW RD PLEASANTON,openstreetmap:address:way:128575309,"4433 Willow Road, Pleasanton, CA, USA",37.685199,-121.896707
520870,True,PL EVANGELICAL FREE CH SANCTUARY,6900 VALLEY TRAILS DR PLEASANTON,openaddresses:address:us/ca/alameda:489091,"6900 Valley Trails Drive, Pleasanton, CA, USA",37.676107,-121.909969
521100,True,FOOTHILL HIGH SCH BLDG A RM A-13,4375 FOOTHILL RD PL PLEASANTON,openaddresses:address:us/ca/alameda:490661,"4375 Foothill Road, Pleasanton, CA, USA",37.672092,-121.919403
521110,True,FOOTHILL HIGH CONFERENCE RM,4375 FOOTHILL RD PLEASANTON,openaddresses:address:us/ca/alameda:490661,"4375 Foothill Road, Pleasanton, CA, USA",37.672092,-121.919403
521300,False,GARAGE,7908 FAIROAKS CT PLEASANTON,openaddresses:address:us/ca/alameda:489493,"7908 Fairoaks Court, Pleasanton, CA, USA",37.685652,-121.927565
521500,True,FIRE STATION 2,6300 STONERIDGE MALL RD PLEASANTON,openstreetmap:address:way:237324736,"6300 Stoneridge Mall Road, Pleasanton, CA, USA",37.692367,-121.923085
522000,True,FAIRLANDS SCHOOL MULTIPURPOSE RM,4151 W LAS POSITAS BLVD PLEASANTON,openaddresses:address:us/ca/alameda:479002,"4151 West Las Positas Boulevard, Pleasanton, CA, USA",37.692337,-121.874243
522020,True,FAIRLANDS SCHOOL MULTIPURPOSE RM,4151 W LAS POSITAS BLVD PLEASANTON,openaddresses:address:us/ca/alameda:479002,"4151 West Las Positas Boulevard, Pleasanton, CA, USA",37.692337,-121.874243
522110,True,WALNUT GROVE ELEM SCHOOL SIDE A,1999 HARVEST RD PLEASANTON,openaddresses:address:us/ca/alameda:495934,"1999 Harvest Road, Pleasanton, CA, USA",37.673232,-121.885859
522120,True,HARVEST PARK MIDDLE SCH GYM LOBBY,4900 VALLEY AVE PLEASANTON,openaddresses:address:us/ca/alameda:481538,"4900 Valley Avenue, Pleasanton, CA, USA",37.676424,-121.883394
522130,True,ST ELIZABETH SETON GYM,4005 STONERIDGE DR PLEASANTON,openaddresses:address:us/ca/alameda:480528,"4447 Stoneridge Drive, Pleasanton, CA, USA",37.686822,-121.876706
522140,True,ST ELIZABETH SETON GYM,4005 STONERIDGE DR PLEASANTON,openaddresses:address:us/ca/alameda:480528,"4447 Stoneridge Drive, Pleasanton, CA, USA",37.686822,-121.876706
522150,True,ST ELIZABETH SETON GYM,4005 STONERIDGE DR PLEASANTON,openaddresses:address:us/ca/alameda:480528,"4447 Stoneridge Drive, Pleasanton, CA, USA",37.686822,-121.876706
522200,False,GARAGE,5589 BLACK AVE PLEASANTON,openaddresses:address:us/ca/alameda:482788,"5589 Black Avenue, Pleasanton, CA, USA",37.670563,-121.891915
522400,True,TRINITY LUTH CH FELLOWSHIP HALL NARTHEX,1225 HOPYARD RD PLEASANTON,openaddresses:address:us/ca/alameda:481680,"1225 Hopyard Road, Pleasanton, CA, USA",37.668486,-121.884209
523100,False,GARAGE,3202 W LAS POSITAS BLVD PLEASANTON,openaddresses:address:us/ca/alameda:478520,"3202 West Las Positas Boulevard, Pleasanton, CA, USA",37.69945,-121.857753
523110,True,FAIRLANDS SCHOOL MULTIPURPOSE RM,4151 W LAS POSITAS BLVD PLEASANTON,openaddresses:address:us/ca/alameda:479002,"4151 West Las Positas Boulevard, Pleasanton, CA, USA",37.692337,-121.874243
